MOVIES,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,primera_letra
286,176,64,315,458,140,21,0
742,181,37,672,832,200,86,2
212,118,47,937,3,145,68,0
1567,286,41,425,578,1,21,6
1070,118,21,176,850,238,81,3
383,222,35,228,523,5,21,1
1268,158,36,259,1249,207,97,4
310,45,17,1623,903,417,71,0
1350,297,64,1535,709,204,11,4
385,222,34,425,359,16,21,1
1731,176,42,930,1677,134,63,6
1178,188,52,1198,1104,498,57,3
1075,188,50,771,1102,682,57,3
976,185,43,753,831,415,101,3
1545,87,49,425,792,1,70,5
431,176,44,880,1196,209,96,1
663,176,42,221,1135,409,84,1
0,213,42,985,979,147,24,0
1579,14,35,1193,1601,284,111,6
956,40,17,1465,1368,384,116,3
46,213,39,1593,1556,179,25,0
700,176,50,844,1639,37,78,2
264,263,34,1291,1144,103,83,0
437,118,35,474,1160,258,91,1
255,187,48,890,1539,277,55,0
805,219,57,329,179,27,26,2
48,233,53,1505,948,40,124,0
767,111,51,309,558,118,21,2
1031,118,38,821,1268,259,62,3
676,199,52,669,1582,338,97,2
260,101,47,857,510,128,21,0
231,270,25,597,433,25,46,0
626,118,42,1046,1220,358,63,1
1417,118,40,425,1701,65,81,5
398,101,17,948,553,2,0,1
1507,176,42,1125,1147,120,49,5
1569,118,45,1201,1274,241,53,6
185,118,35,425,1074,159,111,0
1666,106,43,425,1710,29,38,6
1744,72,20,425,0,10,21,6
269,206,51,1584,4,30,21,0
1390,196,49,31,788,71,89,5
1527,118,52,4,1291,44,97,5
55,176,39,49,1027,138,87,0
252,222,35,1420,0,3,21,0
1082,248,40,230,1049,54,89,3
1516,118,52,1529,1149,340,83,5
900,176,14,1653,1200,140,93,2
845,72,19,209,0,2,21,2
1449,118,36,425,1087,146,55,5
975,188,50,752,1662,136,78,3
371,26,18,554,1259,144,78,1
1728,176,33,32,969,246,79,6
692,209,44,670,1717,190,83,2
511,213,40,644,1363,166,33,1
1048,253,47,1637,1066,279,95,3
1313,176,62,1567,1232,51,92,4
1460,181,41,215,800,237,92,5
1105,278,17,1013,1080,339,76,3
1006,118,50,425,1324,48,56,3
1456,219,36,862,1632,91,80,5
205,213,28,611,629,186,8,0
15,213,48,168,1458,157,34,0
1209,292,11,610,38,86,21,3
145,176,48,493,1243,32,64,0
318,257,50,774,1032,146,7,0
1586,118,49,1339,1012,197,50,6
1549,297,57,425,21,13,21,5
18,106,40,1644,1709,28,18,0
809,143,32,1669,1572,101,111,2
1059,176,31,768,1026,96,79,3
1177,253,50,1346,206,25,21,3
142,118,37,425,746,97,47,0
263,139,45,164,1285,445,76,0
382,125,44,425,229,9,21,1
1412,118,41,924,11,88,21,5
1319,292,52,1353,0,20,19,4
1238,21,12,266,1139,98,114,4
807,133,49,1111,261,47,21,2
101,118,44,656,1704,114,59,0
946,118,42,986,1094,332,54,3
1469,196,55,893,937,155,114,5
171,101,20,1206,0,1,0,0
721,118,36,805,1561,372,56,2
1636,188,40,1160,1373,57,54,6
487,176,54,17,1622,79,65,1
458,188,46,1017,1141,41,104,1
550,222,51,947,1455,66,94,1
973,118,36,1053,1680,54,50,3
1142,284,14,1650,1412,349,94,3
1001,118,52,1621,1475,286,56,3
1073,188,37,1508,1277,31,88,3
266,222,42,526,875,134,75,0
285,118,36,576,842,263,59,0
488,206,44,1084,1667,80,96,1
1025,170,26,1277,1301,262,92,3
762,176,41,123,1678,331,82,2
201,176,38,425,22,10,21,0
522,176,39,1322,1168,39,74,1
86,118,30,928,1328,102,55,0
1316,118,25,1692,990,16,85,4
1300,125,27,135,1329,187,86,4
110,213,19,205,1436,82,21,0
420,308,33,291,1215,86,113,1
1665,106,29,736,1708,24,17,6
434,153,41,1102,1357,10,109,1
710,118,37,950,1161,7,121,2
1558,118,26,1457,1030,22,87,5
496,118,16,1530,1430,4,21,1
1511,118,40,1355,994,69,57,5
130,128,51,1492,384,97,22,0
1089,292,52,778,771,174,67,3
214,222,32,6,1607,103,80,0
307,222,48,1199,213,52,41,0
1008,118,35,1350,1633,130,73,3
287,176,57,30,1550,176,93,0
925,278,47,874,1004,55,67,2
194,150,4,1408,1041,26,75,0
1649,292,41,707,562,32,21,6
977,207,43,747,1197,83,74,3
853,118,48,864,1092,278,51,2
1257,185,39,425,1296,1,115,4
1239,118,48,728,1510,96,60,4
980,118,37,1050,1070,62,109,3
790,87,38,816,1714,46,73,2
403,251,28,1190,1488,84,81,1
1224,188,48,1052,1065,201,64,3
1683,176,50,797,1676,175,84,6
118,118,41,1368,1272,86,21,0
1448,188,17,1719,940,167,83,5
1032,175,6,980,1450,8,86,3
1331,118,32,1161,1299,135,56,4
139,118,37,1186,1692,51,66,0
1404,215,51,1293,1047,116,25,5
88,118,20,1572,986,214,58,0
158,134,31,498,1170,28,82,0
498,213,44,1338,1435,99,30,1
1724,118,19,1374,965,98,21,6
563,188,28,1202,1100,170,51,1
924,222,52,1238,648,2,21,2
174,292,54,1124,324,34,56,0
1396,118,18,425,1305,33,56,5
1388,118,24,425,1643,24,21,5
974,118,29,425,1695,72,73,3
1157,72,53,600,123,4,21,3
1246,118,44,425,993,89,61,4
612,206,51,960,1615,73,80,1
140,118,25,714,1693,49,21,0
1391,118,31,425,985,27,50,5
1411,118,36,852,1420,95,70,5
941,176,39,420,1419,87,50,2
1245,118,28,657,1036,12,75,4
1061,118,53,899,18,235,45,3
1115,118,63,1373,1673,14,137,3
1119,118,23,1387,1584,54,65,3
49,118,17,425,109,7,26,0
720,222,18,895,949,8,58,2
1208,186,44,425,1640,8,61,3
1720,118,20,957,1177,16,61,6
483,118,53,1412,1153,14,80,1
325,176,29,147,1362,5,21,0
901,118,12,319,1634,68,85,2
843,118,42,425,1697,28,21,2
10,176,57,201,947,40,61,0
1452,118,39,425,1696,45,21,5
182,176,44,425,1602,1,37,0
860,176,53,935,1258,44,76,2
1701,197,35,126,819,20,41,6
1351,118,41,1194,8,8,21,4
1260,290,26,343,840,59,82,4
1362,118,44,425,806,23,80,4
1702,202,38,1012,820,1,53,6
267,118,16,425,1698,30,21,0
1550,118,38,425,0,0,21,5
223,176,32,1726,522,2,156,0
